Item,Price,Weight
86068,978,21
86069,735,52
86070,835,56
86071,542,87
86072,309,8
86073,710,82
86074,467,44
86075,315,5
86076,289,1
86077,303,46
86078,305,6
86079,376,85
86080,515,60
86081,341,42
86082,577,37
86083,627,33
86084,130,19
86085,881,53
86086,614,55
86087,897,68
86088,49,41
86089,36,56
86090,620,88
86091,168,88
86092,294,12
86093,787,61
86094,649,71
86095,375,48
86096,744,15
86097,236,86
86098,199,57
86099,546,61
86100,907,16
86101,142,49
86102,585,30
86103,637,26
86104,500,30
86105,800,33
86106,634,98
86107,502,62
86108,710,69
86109,762,26
86110,495,92
86111,116,12
86112,104,10
86113,192,99
86114,938,1
86115,882,50
86116,69,84
86117,776,35
86118,785,99
86119,991,48
86120,753,75
86121,189,74
86122,265,73
86123,218,16
86124,647,67
86125,63,53
86126,360,39
86127,324,37
86128,112,89
86129,158,68
86130,85,74
86131,629,42
86132,351,40
86133,127,79
86134,509,49
86135,659,66
86136,430,20
86137,163,18
86138,165,97
86139,479,23
86140,805,10
86141,634,32
86142,788,22
86143,661,57
86144,632,20
86145,235,85
86146,142,41
86147,663,35
86148,374,46
86149,82,88
86150,9,62
86151,120,29
86152,196,79
86153,3,68
86154,711,57
86155,458,100
86156,502,29
86157,975,80
86158,299,24
86159,528,45
86160,419,70
86161,407,24
86162,189,62
86163,789,63
86164,473,45
86165,770,68
86166,156,31
86167,186,19
86168,926,39
86169,775,96
86170,142,8
86171,285,1
86172,240,45
86173,759,27
86174,714,41
86175,37,1
86176,864,3
86177,483,20
86178,405,24
86179,34,38
86180,444,49
86181,177,95
86182,531,98
86183,206,48
86184,387,90
86185,519,30
86186,176,82
86187,809,19
86188,572,63
86189,654,99
86190,943,71
86191,377,78
86192,588,81
86193,710,98
86194,128,3
86195,485,34
86196,766,53
86197,46,22
86198,865,90
86199,681,7
86200,347,92
86201,43,81
86202,629,4
86203,912,1
86204,257,16
86205,75,6
86206,87,20
86207,354,69
86208,581,89
86209,415,57
86210,771,68
86211,124,6
86212,554,77
86213,720,40
86214,610,95
86215,88,30
86216,217,63
86217,663,59
86218,50,24
86219,421,10
86220,321,56
86221,30,69
86222,785,46
86223,745,67
86224,169,58
86225,359,21
86226,461,69
86227,589,53
86228,129,4
86229,62,56
86230,366,56
86231,961,71
86232,858,97
86233,953,89
86234,40,52
86235,325,76
86236,374,64
86237,541,46
86238,178,53
86239,287,96
86240,393,29
86241,888,98
86242,524,67
86243,192,37
86244,934,71
86245,659,6
86246,496,28
86247,523,32
86248,617,88
86249,395,69
86250,670,50
86251,545,60
86252,530,63
86253,152,61
86254,957,57
86255,295,78
86256,63,84
86257,263,47
86258,763,35
86259,561,33
86260,748,3
86261,67,97
86262,342,26
86263,823,63
86264,398,40
86265,214,56
86266,494,42
86267,527,54
86268,433,62
86269,134,84
86270,510,79
86271,239,77
86272,912,47
86273,402,8
86274,383,55
86275,167,78
86276,908,86
86277,949,66
86278,218,53
86279,612,55
86280,887,55
86281,391,29
86282,59,78
86283,109,11
86284,558,82
86285,311,95
86286,690,76
86287,437,61
86288,642,92
86289,266,20
86290,469,66
86291,566,68
86292,174,21
86293,535,75
86294,924,44
86295,413,5
86296,461,79
86297,636,99
86298,286,3
86299,903,5
86300,679,21
86301,3,77
86302,581,63
86303,534,18
86304,876,85
86305,842,48
86306,39,32
86307,5,82
86308,562,28
86309,41,30
86310,220,72
86311,738,79
86312,337,35
86313,948,64
86314,396,84
86315,231,73
86316,437,92
86317,178,43
86318,905,66
86319,312,70
86320,311,79
86321,911,87
86322,308,4
86323,554,51
86324,739,36
86325,821,98
86326,520,87
86327,922,30
86328,799,59
86329,938,83
86330,741,15
86331,693,56
86332,139,84
86333,219,95
86334,395,75
86335,760,49
86336,701,7
86337,825,89
86338,749,57
86339,973,31
86340,454,80
86341,359,72
86342,175,57
86343,963,24
86344,75,38
86345,624,97
86346,593,39
86347,577,39
86348,634,78
86349,47,35
86350,519,57
86351,623,100
86352,118,65
86353,16,92
86354,281,14
86355,601,38
86356,442,9
86357,755,54
86358,623,5
86359,445,33
86360,53,57
86361,937,21
86362,412,2
86363,101,7
86364,546,38
86365,871,74
86366,782,56
86367,574,46
86368,172,10
86369,250,25
86370,695,1
86371,904,17
86372,646,53
86373,853,40
86374,523,87
86375,984,2
86376,818,1
86377,338,38
86378,444,8
86379,720,75
86380,657,13
86381,942,4
86382,137,98
86383,198,27
86384,13,41
86385,487,17
86386,543,99
86387,201,22
86388,778,52
86389,96,51
86390,968,10
86391,652,83
86392,246,98
86393,59,75
86394,103,70
86395,428,32
86396,813,16
86397,93,69
86398,512,58
86399,592,27
86400,696,21
86401,363,46
86402,114,65
86403,626,88
86404,252,75
86405,393,82
86406,453,78
86407,823,44
86408,920,100
86409,366,36
86410,35,73
86411,167,41
86412,912,48
86413,243,58
86414,646,32
86415,650,62
86416,868,84
86417,924,3
86418,801,88
86419,795,59
86420,878,53
86421,848,49
86422,211,35
86423,571,51
86424,401,44
86425,124,31
86426,608,61
86427,225,35
86428,546,19
86429,5,18
86430,715,69
86431,171,22
86432,596,48
86433,807,56
86434,227,48
86435,613,75
86436,334,84
86437,556,26
86438,50,99
86439,643,72
86440,35,20
86441,864,16
86442,315,19
86443,643,11
86444,592,11
86445,993,72
86446,34,20
86447,733,62
86448,408,82
86449,646,66
86450,743,66
86451,965,48
86452,128,44
86453,299,46
86454,123,34
86455,27,8
86456,73,17
86457,290,77
86458,53,41
86459,562,99
86460,505,26
86461,22,99
86462,755,30
86463,340,68
86464,952,66
86465,586,67
86466,584,9
86467,555,42
86468,912,88
86469,601,45
86470,850,55
86471,751,46
86472,447,68
86473,181,31
86474,642,75
86475,187,27
86476,323,65
86477,527,34
86478,792,80
86479,758,22
86480,815,55
86481,192,90
86482,323,62
86483,426,52
86484,249,6
86485,886,66
86486,199,65
86487,729,96
86488,710,60
86489,419,15
86490,37,72
86491,321,87
86492,752,14
86493,630,19
86494,382,1
86495,409,14
86496,831,48
86497,7,50
86498,224,74
86499,414,10
86500,906,25
86501,19,56
86502,409,48
86503,200,18
86504,317,14
86505,860,59
86506,302,32
86507,994,82
86508,457,23
86509,895,93
86510,65,90
86511,740,47
86512,269,5
86513,356,73
86514,332,5
86515,700,46
86516,239,29
86517,14,81
86518,587,92
86519,680,64
86520,681,39
86521,836,67
86522,430,28
86523,373,39
86524,687,100
86525,739,56
86526,122,26
86527,440,82
86528,28,75
86529,863,13
86530,868,99
86531,157,90
86532,574,24
86533,897,70
86534,686,6
86535,76,68
86536,258,72
86537,916,22
86538,723,67
86539,621,55
86540,157,87
86541,328,8
86542,324,98
86543,474,18
86544,48,97
86545,497,74
86546,534,86
86547,388,48
86548,533,24
86549,693,94
86550,675,65
86551,341,28
86552,796,1
86553,772,88
86554,325,64
86555,324,11
86556,102,75
86557,597,81
86558,637,96
86559,321,60
86560,466,73
86561,937,28
86562,737,24
86563,750,92
86564,904,11
86565,72,43
86566,279,66
86567,629,95
86568,763,32
86569,491,52
86570,2,81
86571,81,44
86572,282,75
86573,771,68
86574,650,5
86575,572,67
86576,770,47
86577,631,93
86578,261,66
86579,486,24
86580,97,68
86581,87,60
86582,585,6
86583,13,51
86584,309,63
86585,295,79
86586,374,60
86587,51,65
86588,358,81
86589,927,14
86590,387,89
86591,118,86
86592,478,41
86593,615,43
86594,125,79
86595,7,59
86596,401,93
86597,906,49
86598,538,37
86599,295,86
86600,19,64
86601,912,33
86602,655,52
86603,531,73
86604,31,33
86605,704,50
86606,10,67
86607,751,2
86608,903,4
86609,856,29
86610,355,83
86611,806,11
86612,129,98
86613,54,12
86614,627,68
86615,497,80
86616,922,12
86617,301,64
86618,129,71
86619,977,42
86620,909,25
86621,817,14
86622,249,100
86623,175,73
86624,951,96
86625,228,33
86626,507,23
86627,553,4
86628,210,72
86629,363,5
86630,189,54
86631,776,31
86632,676,87
86633,94,42
86634,658,67
86635,980,67
86636,414,87
86637,717,71
86638,367,36
86639,649,80
86640,945,54
86641,476,39
86642,626,99
86643,458,5
86644,778,85
86645,693,63
86646,491,99
86647,466,79
86648,415,92
86649,944,81
86650,876,84
86651,499,91
86652,74,85
86653,550,19
86654,738,35
86655,253,56
86656,215,7
86657,394,78
86658,670,46
86659,273,91
86660,185,17
86661,784,12
86662,209,43
86663,686,3
86664,945,85
86665,830,47
86666,756,8
86667,394,29
86668,754,7
86669,95,58
86670,734,67
86671,685,75
86672,137,53
86673,221,73
86674,764,88
86675,795,37
86676,723,42
86677,491,8
86678,548,65
86679,88,98
86680,128,31
86681,111,87
86682,667,92
86683,704,6
86684,4,82
86685,784,54
86686,186,74
86687,494,7
86688,107,51
86689,147,78
86690,698,90
86691,985,31
86692,763,85
86693,923,4
86694,584,34
86695,339,15
86696,710,89
86697,475,88
86698,985,79
86699,732,71
86700,962,95
86701,525,97
86702,230,82
86703,544,53
86704,508,82
86705,502,68
86706,190,13
86707,957,50
86708,140,27
86709,940,82
86710,208,31
86711,886,72
86712,596,69
86713,78,56
86714,512,52
86715,278,91
86716,366,22
86717,842,69
86718,629,98
86719,960,59
86720,434,40
86721,428,67
86722,432,76
86723,702,33
86724,832,67
86725,218,82
86726,1000,72
86727,830,25
86728,169,4
86729,223,73
86730,988,68
86731,966,60
86732,895,84
86733,378,90
86734,873,32
86735,809,39
86736,383,88
86737,945,20
86738,670,83
86739,571,3
86740,448,41
86741,472,77
86742,528,6
86743,140,68
86744,443,88
86745,135,21
86746,83,21
86747,311,15
86748,463,70
86749,785,26
86750,70,21
86751,152,98
86752,489,80
86753,234,27
86754,243,47
86755,702,63
86756,53,49
86757,119,90
86758,51,54
86759,542,47
86760,629,81
86761,305,91
86762,242,29
86763,412,59
86764,884,39
86765,601,2
86766,125,96
86767,309,83
86768,485,17
86769,342,84
86770,239,93
86771,313,16
86772,311,21
86773,762,25
86774,352,22
86775,772,76
86776,789,68
86777,1000,67
86778,30,19
86779,283,14
86780,907,95
86781,670,41
86782,274,37
86783,336,48
86784,934,20
86785,545,37
86786,44,6
86787,839,51
86788,967,17
86789,389,65
86790,787,26
86791,415,66
86792,790,67
86793,381,23
86794,127,32
86795,760,28
86796,234,20
86797,18,24
86798,110,14
86799,761,79
86800,270,80
86801,390,31
86802,444,46
86803,861,79
86804,670,8
86805,503,57
86806,870,19
86807,831,2
86808,639,95
86809,327,30
86810,525,6
86811,865,51
86812,632,19
86813,550,1
86814,518,73
86815,767,7
86816,186,52
86817,287,83
86818,296,49
86819,198,97
86820,474,79
86821,478,77
86822,156,57
86823,560,66
86824,723,80
86825,644,28
86826,931,59
86827,668,16
86828,242,36
86829,764,76
86830,478,41
86831,160,13
86832,919,80
86833,930,68
86834,400,18
86835,473,100
86836,486,90
86837,115,51
86838,856,31
86839,146,43
86840,164,84
86841,624,48
86842,979,4
86843,808,27
86844,775,100
86845,21,34
86846,898,88
86847,643,48
86848,334,65
86849,983,49
86850,989,75
86851,620,99
86852,905,78
86853,461,92
86854,183,100
86855,500,8
86856,208,100
86857,294,9
86858,157,9
86859,743,36
86860,511,9
86861,503,42
86862,804,1
86863,416,56
86864,986,59
86865,440,77
86866,206,3
86867,454,5
86868,330,62
86869,783,16
86870,618,48
86871,386,36
86872,426,14
86873,863,44
86874,474,23
86875,491,3
86876,810,93
86877,438,78
86878,743,45
86879,189,9
86880,283,73
86881,1000,33
86882,494,11
86883,625,31
86884,998,26
86885,698,32
86886,979,43
86887,796,86
86888,672,90
86889,179,86
86890,49,50
86891,130,34
86892,348,64
86893,115,75
86894,327,36
86895,89,28
86896,596,50
86897,926,69
86898,258,72
86899,184,46
86900,193,16
86901,406,9
86902,637,26
86903,435,64
86904,271,70
86905,320,79
86906,399,61
86907,762,61
86908,790,12
86909,670,45
86910,393,89
86911,913,21
86912,363,19
86913,337,35
86914,311,84
86915,151,53
86916,960,44
86917,990,25
86918,693,11
86919,980,60
86920,212,24
86921,377,84
86922,76,37
86923,112,51
86924,543,4
86925,888,77
86926,130,44
86927,474,11
86928,258,9
86929,57,51
86930,960,28
86931,526,21
86932,575,73
86933,229,79
86934,264,38
86935,364,77
86936,222,89
86937,930,21
86938,352,46
86939,731,34
86940,380,34
86941,660,67
86942,707,53
86943,550,92
86944,575,26
86945,361,45
86946,477,34
86947,571,24
86948,343,52
86949,99,47
86950,288,54
86951,972,9
86952,959,86
86953,14,8
86954,952,99
86955,529,15
86956,477,68
86957,874,18
86958,64,1
86959,21,40
86960,512,24
86961,714,91
86962,289,34
86963,484,28
86964,112,76
86965,253,23
86966,946,31
86967,324,82
86968,884,98
86969,318,4
86970,522,84
86971,759,19
86972,288,51
86973,731,46
86974,54,34
86975,545,69
86976,221,5
86977,186,63
86978,974,22
86979,28,41
86980,78,69
86981,149,90
86982,282,75
86983,737,16
86984,300,88
86985,499,44
86986,257,77
86987,547,76
86988,920,31
86989,31,97
86990,246,69
86991,98,87
86992,730,64
86993,519,76
86994,179,92
86995,641,47
86996,76,83
86997,1,94
86998,494,23
86999,95,21
87000,135,46
87001,331,4
87002,857,62
87003,514,10
87004,267,25
87005,478,39
87006,20,10
87007,214,97
87008,943,31
87009,223,11
87010,696,65
87011,276,97
87012,11,17
87013,349,100
87014,479,17
87015,951,3
87016,57,91
87017,501,47
87018,371,79
87019,958,5
87020,277,27
87021,91,28
87022,890,72
87023,504,79
87024,184,60
87025,88,9
87026,441,40
87027,934,95
87028,955,50
87029,312,95
87030,463,96
87031,879,1
87032,527,84
87033,63,37
87034,118,32
87035,327,53
87036,812,32
87037,494,17
87038,314,65
87039,839,49
87040,903,67
87041,993,50
87042,296,38
87043,849,69
87044,624,1
87045,928,34
87046,490,35
87047,194,35
87048,622,11
87049,849,5
87050,952,14
87051,317,83
87052,124,60
87053,22,61
87054,560,46
87055,115,17
87056,285,4
87057,17,8
87058,250,31
87059,928,51
87060,371,97
87061,884,28
87062,8,96
87063,987,21
87064,841,5
87065,396,46
87066,913,99
87067,899,63
87068,345,88
87069,455,21
87070,293,33
87071,334,81
87072,787,5
87073,781,74
87074,120,69
87075,158,57
87076,655,79
87077,310,51
87078,74,78
87079,405,73
87080,866,7
87081,541,81
87082,957,56
87083,419,40
87084,276,88
87085,621,49
87086,175,78
87087,696,58
87088,595,59
87089,708,5
87090,458,24
87091,34,69
87092,438,12
87093,987,57
87094,823,74
87095,462,70
87096,610,61
87097,938,20
87098,37,54
87099,812,58
87100,218,47
87101,363,76
87102,465,43
87103,266,42
87104,278,34
87105,362,82
87106,589,4
87107,478,98
87108,192,24
87109,709,85
87110,39,34
87111,754,80
87112,717,87
87113,540,74
87114,779,95
87115,491,8
87116,364,43
87117,556,51
87118,764,6
87119,575,72
87120,245,66
87121,576,42
87122,363,70
87123,997,40
87124,779,32
87125,907,69
87126,214,98
87127,502,59
87128,719,69
87129,475,89
87130,52,51
87131,771,49
87132,572,20
87133,515,57
87134,593,96
87135,26,8
87136,733,82
87137,755,94
87138,10,91
87139,92,10
87140,60,4
87141,571,34
87142,311,26
87143,602,87
87144,22,87
87145,518,46
87146,130,66
87147,373,68
87148,992,58
87149,815,63
87150,949,91
87151,65,55
87152,994,25
87153,626,70
87154,801,60
87155,38,96
87156,429,4
87157,502,29
87158,660,76
87159,587,30
87160,200,56
87161,100,28
87162,96,44
87163,448,40
87164,631,29
87165,121,11
87166,707,15
87167,362,68
87168,978,19
87169,993,68
87170,404,18
87171,271,51
87172,736,63
87173,931,54
87174,335,96
87175,206,15
87176,975,90
87177,756,22
87178,600,4
87179,557,8
87180,906,79
87181,553,50
87182,516,88
87183,589,6
87184,942,99
87185,303,12
87186,935,21
87187,841,93
87188,411,22
87189,357,29
87190,247,60
87191,681,52
87192,564,82
87193,589,18
87194,539,94
87195,669,94
87196,654,28
87197,60,42
87198,602,92
87199,550,4
87200,116,7
87201,689,56
87202,537,99
87203,469,92
87204,517,13
87205,454,54
87206,532,56
87207,570,64
87208,855,77
87209,509,11
87210,898,31
87211,326,50
87212,787,30
87213,371,49
87214,318,68
87215,585,58
87216,742,89
87217,495,39
87218,8,20
87219,546,59
87220,364,90
87221,388,42
87222,517,94
87223,948,91
87224,96,91
87225,859,47
87226,815,30
87227,270,61
87228,147,12
87229,789,45
87230,273,56
87231,360,95
87232,113,91
87233,736,66
87234,737,14
87235,269,83
87236,338,1
87237,792,54
87238,981,43
87239,258,34
87240,415,44
87241,43,32
87242,668,54
87243,789,46
87244,922,8
87245,321,19
87246,237,29
87247,829,100
87248,239,21
87249,428,33
87250,360,60
87251,427,32
87252,194,27
87253,990,41
87254,410,70
87255,404,59
87256,713,23
87257,270,70
87258,258,48
87259,1000,31
87260,536,27
87261,124,13
87262,731,45
87263,526,42
87264,998,42
87265,712,91
87266,171,41
87267,602,3
87268,236,13
87269,924,87
87270,620,14
87271,91,69
87272,730,6
87273,427,43
87274,922,90
87275,672,48
87276,78,43
87277,113,100
87278,183,50
87279,100,85
87280,630,77
87281,957,25
87282,380,47
87283,894,76
87284,576,54
87285,848,59
87286,111,24
87287,358,7
87288,993,55
87289,395,70
87290,748,99
87291,868,65
87292,781,11
87293,966,84
87294,201,95
87295,548,37
87296,76,86
87297,458,56
87298,739,68
87299,937,92
87300,909,94
87301,861,56
87302,658,85
87303,810,70
87304,73,74
87305,847,61
87306,517,23
87307,662,23
87308,332,93
87309,49,51
87310,639,59
87311,818,56
87312,570,37
87313,851,43
87314,792,15
87315,969,25
87316,696,85
87317,7,70
87318,795,23
87319,48,96
87320,587,83
87321,2,41
87322,341,78
87323,185,88
87324,986,66
87325,815,64
87326,956,49
87327,921,62
87328,410,7
87329,556,12
87330,391,21
87331,451,43
87332,241,14
87333,61,25
87334,591,48
87335,822,66
87336,391,53
87337,444,59
87338,825,82
87339,728,42
87340,468,93
87341,104,68
87342,913,53
87343,33,1
87344,410,95
87345,743,9
87346,80,69
87347,653,85
87348,729,16
87349,103,92
87350,616,99
87351,29,88
87352,346,79
87353,734,97
87354,22,60
87355,871,36
87356,635,18
87357,673,100
87358,778,8
87359,678,36
87360,689,65
87361,752,100
87362,65,16
87363,952,100
87364,411,4
87365,547,85
87366,454,23
87367,5,64
87368,427,33
87369,449,10
87370,897,77
87371,773,2
87372,78,33
87373,850,42
87374,495,20
87375,56,83
87376,843,78
87377,169,22
87378,638,68
87379,814,94
87380,630,81
87381,962,58
87382,477,60
87383,249,35
87384,348,17
87385,225,13
87386,616,23
87387,717,18
87388,920,24
87389,752,35
87390,939,82
87391,253,94
87392,814,17
87393,119,7
87394,917,78
87395,178,94
87396,575,35
87397,709,75
87398,39,74
87399,71,94
87400,477,85
87401,340,72
87402,813,20
87403,782,24
87404,362,98
87405,675,97
87406,55,10
87407,3,47
87408,648,52
87409,217,83
87410,587,90
87411,239,65
87412,499,75
87413,409,64
87414,690,93
87415,235,80
87416,246,59
87417,893,33
87418,210,79
87419,794,71
87420,726,60
87421,351,24
87422,710,89
87423,916,77
87424,843,74
87425,10,84
87426,763,29
87427,197,16
87428,980,92
87429,346,26
87430,812,52
87431,303,51
87432,528,46
87433,349,29
87434,623,25
87435,596,49
87436,319,24
87437,8,39
87438,622,11
87439,979,51
87440,331,60
87441,909,35
87442,419,61
87443,451,71
87444,209,11
87445,740,97
87446,828,88
87447,490,64
87448,585,91
87449,849,67
87450,13,98
87451,123,68
87452,967,2
87453,913,62
87454,496,88
87455,818,58
87456,471,10
87457,875,88
87458,82,75
87459,271,62
87460,504,99
87461,925,49
87462,914,76
87463,524,70
87464,768,3
87465,93,35
87466,539,55
87467,286,54
87468,109,56
87469,197,17
87470,368,49
87471,875,98
87472,44,60
87473,228,11
87474,76,32
87475,876,12
87476,729,60
87477,284,95
87478,289,55
87479,352,56
87480,95,84
87481,553,97
87482,568,88
87483,346,94
87484,21,59
87485,287,80
87486,529,92
87487,577,69
87488,217,30
87489,81,31
87490,197,55
87491,916,53
87492,600,23
87493,278,100
87494,394,88
87495,349,84
87496,81,54
87497,624,3
87498,758,6
87499,157,65
87500,298,77
87501,17,1
87502,446,36
87503,741,73
87504,248,94
87505,724,31
87506,171,98
87507,840,63
87508,980,70
87509,566,58
87510,814,41
87511,390,44
87512,635,1
87513,299,24
87514,95,67
87515,472,36
87516,952,9
87517,652,11
87518,965,34
87519,474,16
87520,573,68
87521,871,35
87522,102,47
87523,574,19
87524,2,23
87525,451,58
87526,440,39
87527,138,81
87528,381,92
87529,689,53
87530,480,94
87531,952,56
87532,822,13
87533,166,1
87534,161,29
87535,88,38
87536,352,90
87537,223,48
87538,336,29
87539,404,71
87540,403,51
87541,202,99
87542,42,47
87543,985,55
87544,508,85
87545,361,23
87546,921,72
87547,990,86
87548,524,36
87549,522,61
87550,511,21
87551,844,4
87552,607,1
87553,16,56
87554,924,83
87555,683,72
87556,769,34
87557,847,99
87558,798,37
87559,715,39
87560,174,37
87561,993,45
87562,528,91
87563,535,28
87564,652,78
87565,695,76
87566,355,41
87567,282,45
87568,262,44
87569,249,3
87570,336,28
87571,639,12
87572,293,34
87573,486,60
87574,963,11
87575,955,6
87576,304,26
87577,698,76
87578,684,3
87579,649,4
87580,685,76
87581,396,80
87582,303,50
87583,311,72
87584,993,11
87585,674,79
87586,217,51
87587,284,27
87588,254,79
87589,254,77
87590,4,39
87591,903,84
87592,572,50
87593,284,47
87594,422,55
87595,692,87
87596,508,24
87597,198,99
87598,98,65
87599,157,58
87600,51,73
87601,666,10
87602,522,79
87603,180,70
87604,794,23
87605,504,23
87606,316,63
87607,326,65
87608,659,80
87609,495,52
87610,34,2
87611,346,15
87612,604,34
87613,943,41
87614,143,49
87615,998,66
87616,244,71
87617,181,18
87618,166,54
87619,673,91
87620,240,39
87621,49,62
87622,866,39
87623,13,15
87624,736,81
87625,757,47
87626,965,55
87627,255,3
87628,995,54
87629,272,61
87630,836,36
87631,112,6
87632,465,41
87633,902,84
87634,372,76
87635,280,63
87636,742,14
87637,925,71
87638,362,72
87639,327,47
87640,666,95
87641,321,5
87642,654,17
87643,511,76
87644,625,75
87645,201,81
87646,586,27
87647,446,27
87648,770,98
87649,907,88
87650,617,14
87651,410,89
87652,393,37
87653,437,57
87654,518,90
87655,162,13
87656,329,79
87657,96,93
87658,532,3
87659,266,73
87660,739,16
87661,844,70
87662,843,58
87663,188,98
87664,724,91
87665,4,74
87666,496,82
87667,893,37
87668,759,83
87669,525,56
87670,501,24
87671,127,21
87672,228,96
87673,888,55
87674,45,54
87675,501,57
87676,88,46
87677,442,60
87678,21,90
87679,974,33
87680,740,1
87681,279,18
87682,990,25
87683,944,11
87684,343,86
87685,587,8
87686,630,96
87687,271,62
87688,355,50
87689,889,59
87690,795,22
87691,786,17
87692,953,67
87693,353,57
87694,35,53
87695,917,22
87696,276,41
87697,474,100
87698,92,22
87699,351,16
87700,434,32
87701,16,6
87702,791,99
87703,670,36
87704,545,40
87705,533,77
87706,591,84
87707,744,92
87708,334,61
87709,578,76
87710,844,19
87711,842,1
87712,240,40
87713,706,18
87714,889,84
87715,795,39
87716,101,42
87717,574,83
87718,176,18
87719,577,67
87720,77,10
87721,225,23
87722,28,16
87723,866,27
87724,96,3
87725,93,86
87726,787,40
87727,161,96
87728,674,96
87729,98,7
87730,778,19
87731,970,34
87732,986,94
87733,222,14
87734,384,67
87735,751,56
87736,881,49
87737,536,48
87738,872,40
87739,996,26
87740,316,51
87741,587,78
87742,342,82
87743,712,78
87744,865,40
87745,27,44
87746,203,93
87747,964,7
87748,664,30
87749,682,35
87750,214,42
87751,804,41
87752,505,73
87753,147,75
87754,431,66
87755,64,98
87756,145,32
87757,283,22
87758,351,2
87759,547,50
87760,233,22
87761,867,38
87762,789,36
87763,370,96
87764,197,4
87765,68,39
87766,262,87
87767,639,11
87768,57,41
87769,588,77
87770,728,32
87771,272,88
87772,791,50
87773,506,66
87774,459,36
87775,554,68
87776,362,77
87777,886,31
87778,2,76
87779,525,29
87780,140,99
87781,409,38
87782,564,64
87783,973,96
87784,592,10
87785,145,50
87786,613,5
87787,196,55
87788,257,17
87789,643,49
87790,401,57
87791,667,65
87792,257,39
87793,321,38
87794,371,81
87795,511,43
87796,253,76
87797,700,1
87798,483,12
87799,40,37
87800,944,61
87801,605,39
87802,650,16
87803,840,77
87804,662,10
87805,428,27
87806,593,80
87807,332,29
87808,223,30
87809,139,60
87810,202,36
87811,175,20
87812,859,41
87813,78,74
87814,421,66
87815,993,14
87816,547,97
87817,954,81
87818,203,75
87819,10,84
87820,515,68
87821,340,52
87822,311,13
87823,370,55
87824,717,52
87825,243,17
87826,151,85
87827,683,67
87828,532,10
87829,139,60
87830,148,70
87831,473,8
87832,799,94
87833,160,59
87834,252,63
87835,963,21
87836,263,34
87837,278,89
87838,712,30
87839,836,84
87840,638,19
87841,801,43
87842,734,65
87843,154,26
87844,409,23
87845,906,36
87846,114,35
87847,267,19
87848,631,75
87849,276,69
87850,790,55
87851,771,72
87852,796,29
87853,876,54
87854,193,18
87855,198,2
87856,204,51
87857,793,40
87858,511,51
87859,435,76
87860,704,73
87861,698,58
87862,533,54
87863,911,20
87864,681,85
87865,517,27
87866,611,79
87867,483,86
87868,57,98
87869,673,42
87870,819,89
87871,206,46
87872,119,94
87873,531,79
87874,180,64
87875,284,24
87876,909,14
87877,502,30
87878,146,7
87879,595,77
87880,606,41
87881,854,80
87882,485,45
87883,178,99
87884,173,14
87885,796,84
87886,654,12
87887,445,99
87888,661,52
87889,374,43
87890,504,60
87891,126,47
87892,941,91
87893,675,85
87894,253,89
87895,520,26
87896,254,33
87897,240,89
87898,205,60
87899,906,62
87900,297,52
87901,736,38
87902,822,63
87903,339,84
87904,273,42
87905,593,13
87906,269,25
87907,508,20
87908,130,94
87909,934,72
87910,74,85
87911,390,33
87912,142,19
87913,987,28
87914,363,56
87915,755,17
87916,476,61
87917,103,8
87918,192,83
87919,536,60
87920,568,78
87921,932,30
87922,783,64
87923,121,87
87924,628,6
87925,852,14
87926,514,79
87927,108,30
87928,664,94
87929,351,12
87930,147,22
87931,420,10
87932,802,89
87933,485,50
87934,494,5
87935,867,26
87936,914,38
87937,423,97
87938,339,45
87939,521,44
87940,429,87
87941,564,68
87942,777,90
87943,728,77
87944,234,5
87945,651,2
87946,945,68
87947,754,60
87948,538,16
87949,461,96
87950,12,55
87951,725,89
87952,728,88
87953,251,7
87954,624,20
87955,234,35
87956,10,45
87957,486,20
87958,263,49
87959,88,78
87960,453,71
87961,415,45
87962,344,17
87963,488,2
87964,540,29
87965,77,87
87966,773,85
87967,142,85
87968,552,70
87969,883,17
87970,255,76
87971,186,70
87972,970,39
87973,277,29
87974,582,76
87975,539,97
87976,653,18
87977,927,72
87978,511,90
87979,654,31
87980,718,96
87981,62,97
87982,177,10
87983,467,35
87984,830,8
87985,856,98
87986,372,9
87987,499,27
87988,16,33
87989,988,3
87990,127,20
87991,396,100
87992,384,77
87993,631,100
87994,327,35
87995,327,10
87996,297,56
87997,382,80
87998,956,27
87999,881,29
88000,75,61
88001,269,75
88002,69,69
88003,482,44
88004,880,59
88005,876,82
88006,112,83
88007,579,12
88008,800,68
88009,763,67
88010,365,88
88011,120,12
88012,680,72
88013,932,27
88014,113,99
88015,969,11
88016,433,74
88017,400,61
88018,204,47
88019,20,7
88020,281,69
88021,410,68
88022,548,65
88023,591,51
88024,230,18
88025,285,25
88026,537,98
88027,796,35
88028,888,11
88029,450,33
88030,3,74
88031,125,35
88032,706,58
88033,463,32
88034,195,18
88035,12,37
88036,120,87
88037,915,69
88038,995,96
88039,460,12
88040,88,97
88041,676,73
88042,292,97
88043,297,86
88044,94,27
88045,329,33
88046,213,85
88047,285,79
88048,897,67
88049,247,4
88050,243,8
88051,214,96
88052,819,84
88053,78,72
88054,818,9
88055,346,63
88056,394,77
88057,924,2
88058,673,22
88059,223,19
88060,873,82
88061,26,54
88062,440,96
88063,391,34
88064,806,68
88065,318,79
